"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"11-Dec-2012","EQ","832.00","838.35","814.50","828.30","817.55","820.05","825.70","881.60","673.05","3,715,258","3,067,676,897.30","67,145"
"10-Dec-2012","EQ","834.60","837.95","821.25","834.60","828.00","828.30","828.13","881.60","673.05","1,869,316","1,548,040,186.00","61,104"
"07-Dec-2012","EQ","841.05","849.70","830.45","843.90","830.45","834.60","842.05","881.60","673.05","3,014,740","2,538,571,029.75","87,641"
"06-Dec-2012","EQ","835.95","845.85","822.00","832.60","843.90","843.90","833.30","881.60","673.05","2,636,685","2,197,151,672.25","73,071"
"05-Dec-2012","EQ","828.25","837.10","820.60","824.70","832.00","832.60","831.25","881.60","673.05","3,089,629","2,568,257,526.90","76,724"
"04-Dec-2012","EQ","806.15","825.70","806.00","804.00","824.80","824.70","817.63","881.60","673.05","3,492,574","2,855,650,565.15","84,069"
"03-Dec-2012","EQ","795.00","807.00","789.75","793.70","807.00","804.00","799.83","881.60","673.05","2,359,017","1,886,804,100.75","53,936"
"30-Nov-2012","EQ","796.05","808.00","790.00","798.30","792.80","793.70","797.44","881.60","673.05","4,170,481","3,325,718,677.90","79,740"
"29-Nov-2012","EQ","786.00","804.00","782.65","786.80","794.25","798.30","797.35","881.60","673.05","4,483,489","3,574,919,506.10","91,399"
"27-Nov-2012","EQ","777.00","788.00","774.00","773.65","785.50","786.80","782.99","881.60","673.05","2,470,660","1,934,496,953.40","53,386"
"26-Nov-2012","EQ","774.90","779.45","771.00","773.75","773.15","773.65","774.64","881.60","673.05","1,038,412","804,394,041.70","34,707"
"23-Nov-2012","EQ","766.00","775.80","766.00","765.85","772.75","773.75","771.91","881.60","673.05","1,707,395","1,317,957,591.50","43,891"
"22-Nov-2012","EQ","773.05","773.70","761.40","771.20","765.10","765.85","766.60","881.60","673.05","2,397,131","1,837,640,884.85","52,558"
